trainer_group,trainer_name,team_number,comment,trainer_type,pokemon_number,level,species,nickname,item,move1,move2,move3,move4,atk_def_dv,spd_spc_dv,hp_exp,atk_exp,def_exp,spd_exp,spc_exp,happiness
BeautyGroup,JESSICA,1,BEAUTY (9),TRAINERTYPE_MOVES,1,15,SENTRET,,TACKLE,DEFENSE_CURL,QUICK_ATTACK,FURY_SWIPES,,,,,,,,,
BeautyGroup,RACHAEL,1,BEAUTY (10),TRAINERTYPE_MOVES,1,15,SENTRET,,TACKLE,DEFENSE_CURL,QUICK_ATTACK,FURY_SWIPES,,,,,,,,,
BeautyGroup,ANGELICA,1,BEAUTY (11),TRAINERTYPE_MOVES,1,15,SENTRET,,TACKLE,DEFENSE_CURL,QUICK_ATTACK,FURY_SWIPES,,,,,,,,,
BeautyGroup,KENDRA,1,BEAUTY (12),TRAINERTYPE_MOVES,1,15,SENTRET,,TACKLE,DEFENSE_CURL,QUICK_ATTACK,FURY_SWIPES,,,,,,,,,
BeautyGroup,VERONICA,1,BEAUTY (13),TRAINERTYPE_MOVES,1,15,SENTRET,,TACKLE,DEFENSE_CURL,QUICK_ATTACK,FURY_SWIPES,,,,,,,,,
BeautyGroup,JULIA,1,BEAUTY (14),TRAINERTYPE_NORMAL,1,58,PARASECT,,,,,,,,,,,,,,
BeautyGroup,JULIA,1,BEAUTY (14),TRAINERTYPE_NORMAL,2,56,EXEGGUTOR,,,,,,,,,,,,,,
BeautyGroup,JULIA,1,BEAUTY (14),TRAINERTYPE_NORMAL,3,58,SUNFLORA,,,,,,,,,,,,,,
BeautyGroup,THERESA,1,BEAUTY (15),TRAINERTYPE_MOVES,1,15,SENTRET,,TACKLE,DEFENSE_CURL,QUICK_ATTACK,FURY_SWIPES,,,,,,,,,
BeautyGroup,VALERIE,1,BEAUTY (16),TRAINERTYPE_NORMAL,1,22,SKIPLOOM,,,,,,,,,,,,,,
BeautyGroup,VALERIE,1,BEAUTY (16),TRAINERTYPE_NORMAL,2,21,MILTANK,,,,,,,,,,,,,,
BeautyGroup,OLIVIA,1,BEAUTY (17),TRAINERTYPE_NORMAL,1,21,CORSOLA,,,,,,,,,,,,,,
PokemaniacGroup,LARRY,1,POKEMANIAC (1),TRAINERTYPE_NORMAL,1,10,LARVITAR,,,,,,,,,,,,,,
PokemaniacGroup,ANDREW,1,POKEMANIAC (2),TRAINERTYPE_NORMAL,1,24,MAROWAK,,,,,,,,,,,,,,
PokemaniacGroup,ANDREW,1,POKEMANIAC (2),TRAINERTYPE_NORMAL,2,24,MAROWAK,,,,,,,,,,,,,,
PokemaniacGroup,CALVIN,1,POKEMANIAC (3),TRAINERTYPE_NORMAL,1,26,KANGASKHAN,,,,,,,,,,,,,,
PokemaniacGroup,SHANE,1,POKEMANIAC (4),TRAINERTYPE_NORMAL,1,24,NIDORINO,,,,,,,,,,,,,,
PokemaniacGroup,SHANE,1,POKEMANIAC (4),TRAINERTYPE_NORMAL,2,24,NIDOKING,,,,,,,,,,,,,,
PokemaniacGroup,BEN,1,POKEMANIAC (5),TRAINERTYPE_NORMAL,1,26,SLOWBRO,,,,,,,,,,,,,,
PokemaniacGroup,BEN,1,POKEMANIAC (5),TRAINERTYPE_NORMAL,2,26,WARTORTLE,,,,,,,,,,,,,,
PokemaniacGroup,BRENT,1,POKEMANIAC (6),TRAINERTYPE_NORMAL,1,26,LICKITUNG,,,,,,,,,,,,,,
PokemaniacGroup,BRENT,1,POKEMANIAC (6),TRAINERTYPE_NORMAL,2,26,IVYSAUR,,,,,,,,,,,,,,
PokemaniacGroup,RON,1,POKEMANIAC (7),TRAINERTYPE_NORMAL,1,26,NIDOKING,,,,,,,,,,,,,,
PokemaniacGroup,RON,1,POKEMANIAC (7),TRAINERTYPE_NORMAL,2,26,CHARMELEON,,,,,,,,,,,,,,
PokemaniacGroup,ETHAN,1,POKEMANIAC (8),TRAINERTYPE_NORMAL,1,61,HAUNTER,,,,,,,,,,,,,,
PokemaniacGroup,ETHAN,1,POKEMANIAC (8),TRAINERTYPE_NORMAL,2,61,RHYDON,,,,,,,,,,,,,,
PokemaniacGroup,BRENT,2,POKEMANIAC (9),TRAINERTYPE_NORMAL,1,33,KANGASKHAN,,,,,,,,,,,,,,
PokemaniacGroup,BRENT,3,POKEMANIAC (10),TRAINERTYPE_MOVES,1,46,PORYGON,,RECOVER,PSYCHIC_M,CONVERSION2,TRI_ATTACK,,,,,,,,,
PokemaniacGroup,ISSAC,1,POKEMANIAC (11),TRAINERTYPE_MOVES,1,14,LICKITUNG,,LICK,SUPERSONIC,DEFENSE_CURL,NO_MOVE,,,,,,,,,
PokemaniacGroup,DONALD,1,POKEMANIAC (12),TRAINERTYPE_NORMAL,1,15,SLOWPOKE,,,,,,,,,,,,,,
PokemaniacGroup,DONALD,1,POKEMANIAC (12),TRAINERTYPE_NORMAL,2,15,SLOWPOKE,,,,,,,,,,,,,,
PokemaniacGroup,ZACH,1,POKEMANIAC (13),TRAINERTYPE_NORMAL,1,40,RHYDON,,,,,,,,,,,,,,
PokemaniacGroup,ZACH,1,POKEMANIAC (13),TRAINERTYPE_NORMAL,2,37,PUPITAR,,,,,,,,,,,,,,
PokemaniacGroup,ZACH,1,POKEMANIAC (13),TRAINERTYPE_NORMAL,3,38,HERACROSS,,,,,,,,,,,,,,
PokemaniacGroup,BRENT,4,POKEMANIAC (14),TRAINERTYPE_MOVES,1,53,CHANSEY,,ROLLOUT,ATTRACT,EGG_BOMB,SOFTBOILED,,,,,,,,,
PokemaniacGroup,MILLER,1,POKEMANIAC (15),TRAINERTYPE_NORMAL,1,20,NIDOKING,,,,,,,,,,,,,,
PokemaniacGroup,MILLER,1,POKEMANIAC (15),TRAINERTYPE_NORMAL,2,20,NIDOQUEEN,,,,,,,,,,,,,,
GruntMGroup,GRUNT,1,GRUNTM (1),TRAINERTYPE_NORMAL,1,12,KOFFING,,,,,,,,,,,,,,
GruntMGroup,GRUNT,1,GRUNTM (1),TRAINERTYPE_NORMAL,2,13,SLOWPOKE,,,,,,,,,,,,,,
GruntMGroup,GRUNT,1,GRUNTM (1),TRAINERTYPE_NORMAL,3,15,HOUNDOUR,,,,,,,,,,,,,,
GruntMGroup,ETO,1,GRUNTM (2),TRAINERTYPE_NORMAL,1,11,ELEKID,,,,,,,,,,,,,,
GruntMGroup,ETO,1,GRUNTM (2),TRAINERTYPE_NORMAL,2,11,MAGBY,,,,,,,,,,,,,,
GruntMGroup,ETO,1,GRUNTM (2),TRAINERTYPE_NORMAL,3,11,SMOOCHUM,,,,,,,,,,,,,,
GruntMGroup,GRUNT,2,GRUNTM (3),TRAINERTYPE_NORMAL,1,33,RATICATE,,,,,,,,,,,,,,
GruntMGroup,GRUNT,2,GRUNTM (3),TRAINERTYPE_NORMAL,2,33,RATICATE,,,,,,,,,,,,,,
GruntMGroup,GRUNT,2,GRUNTM (3),TRAINERTYPE_NORMAL,3,33,RATICATE,,,,,,,,,,,,,,
GruntMGroup,GRUNT,3,GRUNTM (4),TRAINERTYPE_NORMAL,1,33,WEEZING,,,,,,,,,,,,,,
GruntMGroup,GRUNT,3,GRUNTM (4),TRAINERTYPE_NORMAL,2,33,MUK,,,,,,,,,,,,,,
GruntMGroup,GRUNT,4,GRUNTM (5),TRAINERTYPE_NORMAL,1,34,AIPOM,,,,,,,,,,,,,,
GruntMGroup,GRUNT,4,GRUNTM (5),TRAINERTYPE_NORMAL,2,34,KOFFING,,,,,,,,,,,,,,
GruntMGroup,GRUNT,4,GRUNTM (5),TRAINERTYPE_NORMAL,3,34,AIPOM,,,,,,,,,,,,,,
GruntMGroup,GRUNT,5,GRUNTM (6),TRAINERTYPE_NORMAL,1,34,GLIGAR,,,,,,,,,,,,,,
GruntMGroup,GRUNT,5,GRUNTM (6),TRAINERTYPE_NORMAL,2,34,HYPNO,,,,,,,,,,,,,,
GruntMGroup,GRUNT,6,GRUNTM (7),TRAINERTYPE_NORMAL,1,34,AIPOM,,,,,,,,,,,,,,
GruntMGroup,GRUNT,6,GRUNTM (7),TRAINERTYPE_NORMAL,2,34,MURKROW,,,,,,,,,,,,,,
GruntMGroup,GRUNT,6,GRUNTM (7),TRAINERTYPE_NORMAL,3,34,FORRETRESS,,,,,,,,,,,,,,
GruntMGroup,GRUNT,7,GRUNTM (8),TRAINERTYPE_NORMAL,1,34,MUK,,,,,,,,,,,,,,
GruntMGroup,GRUNT,7,GRUNTM (8),TRAINERTYPE_NORMAL,2,34,VENOMOTH,,,,,,,,,,,,,,
GruntMGroup,GRUNT,8,GRUNTM (9),TRAINERTYPE_NORMAL,1,35,TAUROS,,,,,,,,,,,,,,
GruntMGroup,GRUNT,8,GRUNTM (9),TRAINERTYPE_NORMAL,2,35,SLOWBRO,,,,,,,,,,,,,,
GruntMGroup,GRUNT,9,GRUNTM (10),TRAINERTYPE_NORMAL,1,35,EXEGGUTOR,,,,,,,,,,,,,,
GruntMGroup,GRUNT,9,GRUNTM (10),TRAINERTYPE_NORMAL,2,35,ELECTRODE,,,,,,,,,,,,,,
GruntMGroup,GRUNT,9,GRUNTM (10),TRAINERTYPE_NORMAL,3,35,ELECTABUZZ,,,,,,,,,,,,,,
GruntMGroup,GRUNT,10,GRUNTM (11),TRAINERTYPE_NORMAL,1,36,GOLBAT,,,,,,,,,,,,,,
GruntMGroup,GRUNT,10,GRUNTM (11),TRAINERTYPE_NORMAL,2,37,MUK,,,,,,,,,,,,,,
GruntMGroup,EXECUTIVE,1,GRUNTM (12),TRAINERTYPE_NORMAL,1,33,HOUNDOOM,,,,,,,,,,,,,,
GruntMGroup,GRUNT,11,GRUNTM (13),TRAINERTYPE_NORMAL,1,36,GOLBAT,,,,,,,,,,,,,,
GruntMGroup,GRUNT,11,GRUNTM (13),TRAINERTYPE_NORMAL,2,37,WEEZING,,,,,,,,,,,,,,
GruntMGroup,GRUNT,12,GRUNTM (14),TRAINERTYPE_NORMAL,1,35,WEEZING,,,,,,,,,,,,,,
GruntMGroup,GRUNT,12,GRUNTM (14),TRAINERTYPE_NORMAL,2,37,GLIGAR,,,,,,,,,,,,,,
GruntMGroup,GRUNT,12,GRUNTM (14),TRAINERTYPE_NORMAL,3,35,HYPNO,,,,,,,,,,,,,,
GruntMGroup,ETO,2,GRUNTM (15),TRAINERTYPE_NORMAL,1,36,POLIWRATH,,,,,,,,,,,,,,
GruntMGroup,ETO,2,GRUNTM (15),TRAINERTYPE_NORMAL,2,36,MAGMAR,,,,,,,,,,,,,,
GruntMGroup,ETO,2,GRUNTM (15),TRAINERTYPE_NORMAL,3,36,JYNX,,,,,,,,,,,,,,
GruntMGroup,ETO,2,GRUNTM (15),TRAINERTYPE_NORMAL,4,36,ELECTABUZZ,,,,,,,,,,,,,,
GruntMGroup,ETO,2,GRUNTM (15),TRAINERTYPE_NORMAL,5,36,RHYDON,,,,,,,,,,,,,,
GruntMGroup,GRUNT,13,GRUNTM (16),TRAINERTYPE_NORMAL,1,28,KANGASKHAN,,,,,,,,,,,,,,
GruntMGroup,GRUNT,14,GRUNTM (17),TRAINERTYPE_NORMAL,1,29,GOLBAT,,,,,,,,,,,,,,
GruntMGroup,GRUNT,15,GRUNTM (18),TRAINERTYPE_NORMAL,1,26,RATICATE,,,,,,,,,,,,,,
GruntMGroup,GRUNT,15,GRUNTM (18),TRAINERTYPE_NORMAL,2,27,GRIMER,,,,,,,,,,,,,,
GruntMGroup,GRUNT,15,GRUNTM (18),TRAINERTYPE_NORMAL,3,26,GOLBAT,,,,,,,,,,,,,,
GruntMGroup,GRUNT,16,GRUNTM (19),TRAINERTYPE_NORMAL,1,31,VENOMOTH,,,,,,,,,,,,,,
GruntMGroup,GRUNT,17,GRUNTM (20),TRAINERTYPE_NORMAL,1,26,DROWZEE,,,,,,,,,,,,,,
GruntMGroup,GRUNT,17,GRUNTM (20),TRAINERTYPE_NORMAL,2,26,GLIGAR,,,,,,,,,,,,,,
GruntMGroup,GRUNT,18,GRUNTM (21),TRAINERTYPE_NORMAL,1,27,GOLBAT,,,,,,,,,,,,,,
GruntMGroup,GRUNT,18,GRUNTM (21),TRAINERTYPE_NORMAL,2,27,ARIADOS,,,,,,,,,,,,,,
GruntMGroup,GRUNT,18,GRUNTM (21),TRAINERTYPE_NORMAL,3,27,RATICATE,,,,,,,,,,,,,,
GruntMGroup,EXECUTIVE,2,GRUNTM (22),TRAINERTYPE_NORMAL,1,36,GOLBAT,,,,,,,,,,,,,,
GruntMGroup,EXECUTIVE,3,GRUNTM (23),TRAINERTYPE_NORMAL,1,30,KOFFING,,,,,,,,,,,,,,
GruntMGroup,GRUNT,19,GRUNTM (24),TRAINERTYPE_NORMAL,1,37,WEEZING,,,,,,,,,,,,,,
GruntMGroup,GRUNT,20,GRUNTM (25),TRAINERTYPE_NORMAL,1,36,GOLBAT,,,,,,,,,,,,,,
GruntMGroup,GRUNT,20,GRUNTM (25),TRAINERTYPE_NORMAL,2,37,ARBOK,,,,,,,,,,,,,,
GruntMGroup,GRUNT,21,GRUNTM (26),TRAINERTYPE_NORMAL,1,15,RATTATA,,,,,,,,,,,,,,
GruntMGroup,GRUNT,21,GRUNTM (26),TRAINERTYPE_NORMAL,2,15,RATTATA,,,,,,,,,,,,,,
GruntMGroup,EXECUTIVE,4,GRUNTM (27),TRAINERTYPE_NORMAL,1,22,ZUBAT,,,,,,,,,,,,,,
GruntMGroup,ETO,3,GRUNTM (28),TRAINERTYPE_NORMAL,1,28,JYNX,,,,,,,,,,,,,,
GruntMGroup,ETO,3,GRUNTM (28),TRAINERTYPE_NORMAL,2,28,POLIWHIRL,,,,,,,,,,,,,,
GruntMGroup,ETO,3,GRUNTM (28),TRAINERTYPE_NORMAL,3,28,MAGMAR,,,,,,,,,,,,,,
GruntMGroup,ETO,3,GRUNTM (28),TRAINERTYPE_NORMAL,4,28,ELECTABUZZ,,,,,,,,,,,,,,
GruntMGroup,GRUNT,22,GRUNTM (29),TRAINERTYPE_NORMAL,1,9,RATTATA,,,,,,,,,,,,,,
GruntMGroup,GRUNT,22,GRUNTM (29),TRAINERTYPE_NORMAL,2,9,ZUBAT,,,,,,,,,,,,,,
GruntMGroup,GRUNT,23,GRUNTM (30),TRAINERTYPE_NORMAL,1,25,GOLBAT,,,,,,,,,,,,,,
GruntMGroup,GRUNT,23,GRUNTM (30),TRAINERTYPE_NORMAL,2,25,GOLBAT,,,,,,,,,,,,,,
GruntMGroup,GRUNT,23,GRUNTM (30),TRAINERTYPE_NORMAL,3,30,ARBOK,,,,,,,,,,,,,,
GruntMGroup,GRUNT,24,GRUNTM (31),TRAINERTYPE_NORMAL,1,58,CROBAT,,,,,,,,,,,,,,
GruntMGroup,GRUNT,24,GRUNTM (31),TRAINERTYPE_NORMAL,2,58,WEEZING,,,,,,,,,,,,,,
GruntMGroup,GRUNT,24,GRUNTM (31),TRAINERTYPE_NORMAL,3,58,MAROWAK,,,,,,,,,,,,,,
GruntMGroup,GRUNT,24,GRUNTM (31),TRAINERTYPE_NORMAL,4,58,HYPNO,,,,,,,,,,,,,,
GruntMGroup,GRUNT,24,GRUNTM (31),TRAINERTYPE_NORMAL,5,58,CLOYSTER,,,,,,,,,,,,,,
GentlemanGroup,PRESTON,1,GENTLEMAN (1),TRAINERTYPE_NORMAL,1,22,GROWLITHE,,,,,,,,,,,,,,
GentlemanGroup,PRESTON,1,GENTLEMAN (1),TRAINERTYPE_NORMAL,2,22,VULPIX,,,,,,,,,,,,,,
GentlemanGroup,EDWARD,1,GENTLEMAN (2),TRAINERTYPE_NORMAL,1,63,PERSIAN,,,,,,,,,,,,,,
GentlemanGroup,GREGORY,1,GENTLEMAN (3),TRAINERTYPE_ITEM_MOVES,1,57,PIKACHU,,LIGHT_BALL,THUNDERBOLT,SURF,THUNDER_WAVE,DOUBLE_TEAM,,,,,,,,
GentlemanGroup,GREGORY,1,GENTLEMAN (3),TRAINERTYPE_ITEM_MOVES,2,56,AMPHAROS,,MAGNET,THUNDERBOLT,COTTON_SPORE,FIRE_PUNCH,IRON_TAIL,,,,,,,,
GentlemanGroup,VIRGIL,1,GENTLEMAN (4),TRAINERTYPE_NORMAL,1,20,PONYTA,,,,,,,,,,,,,,
GentlemanGroup,ALFRED,1,GENTLEMAN (5),TRAINERTYPE_NORMAL,1,22,NOCTOWL,,,,,,,,,,,,,,
SkierGroup,ROXANNE,1,SKIER (1),TRAINERTYPE_NORMAL,1,30,JYNX,,,,,,,,,,,,,,
SkierGroup,CLARISSA,1,SKIER (2),TRAINERTYPE_NORMAL,1,31,DEWGONG,,,,,,,,,,,,,,
TeacherGroup,COLETTE,1,TEACHER (1),TRAINERTYPE_NORMAL,1,60,CLEFAIRY,,,,,,,,,,,,,,
TeacherGroup,HILLARY,1,TEACHER (2),TRAINERTYPE_NORMAL,1,61,AIPOM,,,,,,,,,,,,,,
TeacherGroup,HILLARY,1,TEACHER (2),TRAINERTYPE_NORMAL,2,61,CUBONE,,,,,,,,,,,,,,
TeacherGroup,SHIRLEY,1,TEACHER (3),TRAINERTYPE_NORMAL,1,61,JIGGLYPUFF,,,,,,,,,,,,,,
TeacherGroup,SHIRLEY,1,TEACHER (3),TRAINERTYPE_NORMAL,2,63,WIGGLYTUFF,,,,,,,,,,,,,,
SabrinaGroup,SABRINA,1,SABRINA (1),TRAINERTYPE_ITEM_MOVES,1,65,MR__MIME,,QUICK_CLAW,PSYCHIC_M,THUNDER_WAVE,ENCORE,ICE_PUNCH,,,,,,,,
SabrinaGroup,SABRINA,1,SABRINA (1),TRAINERTYPE_ITEM_MOVES,2,64,JYNX,,NO_ITEM,PSYCHIC_M,ICE_BEAM,LOVELY_KISS,BUBBLEBEAM,,,,,,,,
SabrinaGroup,SABRINA,1,SABRINA (1),TRAINERTYPE_ITEM_MOVES,3,64,SLOWBRO,,MINT_BERRY,REST,SLEEP_TALK,SUBMISSION,SURF,,,,,,,,
SabrinaGroup,SABRINA,1,SABRINA (1),TRAINERTYPE_ITEM_MOVES,4,64,WOBBUFFET,,LEFTOVERS,MIRROR_COAT,COUNTER,SAFEGUARD,DESTINY_BOND,,,,,,,,
SabrinaGroup,SABRINA,1,SABRINA (1),TRAINERTYPE_ITEM_MOVES,5,65,HYPNO,,FOCUS_BAND,DREAM_EATER,HYPNOSIS,FIRE_PUNCH,SUBMISSION,,,,,,,,
SabrinaGroup,SABRINA,1,SABRINA (1),TRAINERTYPE_ITEM_MOVES,6,66,ALAKAZAM,,TWISTEDSPOON,SHADOW_BALL,PSYCHIC_M,RECOVER,THUNDERPUNCH,,,,,,,,
BugCatcherGroup,DON,1,BUG_CATCHER (1),TRAINERTYPE_NORMAL,1,3,LEDYBA,,,,,,,,,,,,,,
BugCatcherGroup,DON,1,BUG_CATCHER (1),TRAINERTYPE_NORMAL,2,3,SPINARAK,,,,,,,,,,,,,,
BugCatcherGroup,ROB,1,BUG_CATCHER (2),TRAINERTYPE_NORMAL,1,62,BEEDRILL,,,,,,,,,,,,,,
BugCatcherGroup,ROB,1,BUG_CATCHER (2),TRAINERTYPE_NORMAL,2,62,BUTTERFREE,,,,,,,,,,,,,,
BugCatcherGroup,ED,1,BUG_CATCHER (3),TRAINERTYPE_NORMAL,1,60,BEEDRILL,,,,,,,,,,,,,,
BugCatcherGroup,ED,1,BUG_CATCHER (3),TRAINERTYPE_NORMAL,2,60,BEEDRILL,,,,,,,,,,,,,,
BugCatcherGroup,ED,1,BUG_CATCHER (3),TRAINERTYPE_NORMAL,3,60,BEEDRILL,,,,,,,,,,,,,,
BugCatcherGroup,WADE,1,BUG_CATCHER (4),TRAINERTYPE_NORMAL,1,4,WEEDLE,,,,,,,,,,,,,,
BugCatcherGroup,WADE,1,BUG_CATCHER (4),TRAINERTYPE_NORMAL,2,5,PINECO,,,,,,,,,,,,,,
BugCatcherGroup,BENNY,1,BUG_CATCHER (5),TRAINERTYPE_NORMAL,1,9,KAKUNA,,,,,,,,,,,,,,
BugCatcherGroup,BENNY,1,BUG_CATCHER (5),TRAINERTYPE_NORMAL,2,12,BEEDRILL,,,,,,,,,,,,,,
BugCatcherGroup,AL,1,BUG_CATCHER (6),TRAINERTYPE_NORMAL,1,9,METAPOD,,,,,,,,,,,,,,
BugCatcherGroup,AL,1,BUG_CATCHER (6),TRAINERTYPE_NORMAL,2,12,BUTTERFREE,,,,,,,,,,,,,,
BugCatcherGroup,JOSH,1,BUG_CATCHER (7),TRAINERTYPE_NORMAL,1,12,YANMA,,,,,,,,,,,,,,
BugCatcherGroup,ARNIE,1,BUG_CATCHER (8),TRAINERTYPE_NORMAL,1,18,YANMA,,,,,,,,,,,,,,
BugCatcherGroup,ARNIE,1,BUG_CATCHER (8),TRAINERTYPE_NORMAL,2,18,VENONAT,,,,,,,,,,,,,,
BugCatcherGroup,KEN,1,BUG_CATCHER (9),TRAINERTYPE_NORMAL,1,60,ARIADOS,,,,,,,,,,,,,,
BugCatcherGroup,KEN,1,BUG_CATCHER (9),TRAINERTYPE_NORMAL,2,62,PINSIR,,,,,,,,,,,,,,
BugCatcherGroup,WADE,2,BUG_CATCHER (10),TRAINERTYPE_NORMAL,1,20,BEEDRILL,,,,,,,,,,,,,,
BugCatcherGroup,WADE,2,BUG_CATCHER (10),TRAINERTYPE_NORMAL,2,20,PINECO,,,,,,,,,,,,,,
BugCatcherGroup,WADE,3,BUG_CATCHER (11),TRAINERTYPE_NORMAL,1,25,BUTTERFREE,,,,,,,,,,,,,,
BugCatcherGroup,WADE,3,BUG_CATCHER (11),TRAINERTYPE_NORMAL,2,25,BEEDRILL,,,,,,,,,,,,,,
BugCatcherGroup,WADE,3,BUG_CATCHER (11),TRAINERTYPE_NORMAL,3,25,PINECO,,,,,,,,,,,,,,
BugCatcherGroup,DOUG,1,BUG_CATCHER (12),TRAINERTYPE_NORMAL,1,62,ARIADOS,,,,,,,,,,,,,,
BugCatcherGroup,ARNIE,2,BUG_CATCHER (13),TRAINERTYPE_NORMAL,1,28,YANMA,,,,,,,,,,,,,,
BugCatcherGroup,ARNIE,2,BUG_CATCHER (13),TRAINERTYPE_NORMAL,2,28,VENONAT,,,,,,,,,,,,,,
BugCatcherGroup,ARNIE,3,BUG_CATCHER (14),TRAINERTYPE_NORMAL,1,38,VENOMOTH,,,,,,,,,,,,,,
BugCatcherGroup,ARNIE,3,BUG_CATCHER (14),TRAINERTYPE_NORMAL,2,37,YANMA,,,,,,,,,,,,,,
BugCatcherGroup,ARNIE,3,BUG_CATCHER (14),TRAINERTYPE_NORMAL,3,38,SCYTHER,,,,,,,,,,,,,,
BugCatcherGroup,WADE,4,BUG_CATCHER (15),TRAINERTYPE_NORMAL,1,35,BUTTERFREE,,,,,,,,,,,,,,
BugCatcherGroup,WADE,4,BUG_CATCHER (15),TRAINERTYPE_NORMAL,2,34,BEEDRILL,,,,,,,,,,,,,,
BugCatcherGroup,WADE,4,BUG_CATCHER (15),TRAINERTYPE_NORMAL,3,35,FORRETRESS,,,,,,,,,,,,,,
BugCatcherGroup,WADE,4,BUG_CATCHER (15),TRAINERTYPE_NORMAL,4,36,ARIADOS,,,,,,,,,,,,,,
BugCatcherGroup,WADE,5,BUG_CATCHER (16),TRAINERTYPE_NORMAL,1,46,BUTTERFREE,,,,,,,,,,,,,,
BugCatcherGroup,WADE,5,BUG_CATCHER (16),TRAINERTYPE_NORMAL,2,45,BEEDRILL,,,,,,,,,,,,,,
BugCatcherGroup,WADE,5,BUG_CATCHER (16),TRAINERTYPE_NORMAL,3,46,LEDIAN,,,,,,,,,,,,,,
BugCatcherGroup,WADE,5,BUG_CATCHER (16),TRAINERTYPE_NORMAL,4,45,FORRETRESS,,,,,,,,,,,,,,
BugCatcherGroup,WADE,5,BUG_CATCHER (16),TRAINERTYPE_NORMAL,5,47,ARIADOS,,,,,,,,,,,,,,
BugCatcherGroup,ARNIE,4,BUG_CATCHER (17),TRAINERTYPE_NORMAL,1,48,VENOMOTH,,,,,,,,,,,,,,
BugCatcherGroup,ARNIE,4,BUG_CATCHER (17),TRAINERTYPE_NORMAL,2,47,YANMA,,,,,,,,,,,,,,
BugCatcherGroup,ARNIE,4,BUG_CATCHER (17),TRAINERTYPE_NORMAL,3,48,SCIZOR,,,,,,,,,,,,,,
BugCatcherGroup,ARNIE,4,BUG_CATCHER (17),TRAINERTYPE_NORMAL,4,48,PINSIR,,,,,,,,,,,,,,
BugCatcherGroup,ARNIE,5,BUG_CATCHER (18),TRAINERTYPE_NORMAL,1,58,VENOMOTH,,,,,,,,,,,,,,
BugCatcherGroup,ARNIE,5,BUG_CATCHER (18),TRAINERTYPE_NORMAL,2,56,YANMA,,,,,,,,,,,,,,
BugCatcherGroup,ARNIE,5,BUG_CATCHER (18),TRAINERTYPE_NORMAL,3,57,SCIZOR,,,,,,,,,,,,,,
BugCatcherGroup,ARNIE,5,BUG_CATCHER (18),TRAINERTYPE_NORMAL,4,56,PINSIR,,,,,,,,,,,,,,
BugCatcherGroup,WAYNE,1,BUG_CATCHER (19),TRAINERTYPE_NORMAL,1,15,PARAS,,,,,,,,,,,,,,
BugCatcherGroup,WAYNE,1,BUG_CATCHER (19),TRAINERTYPE_NORMAL,2,15,ODDISH,,,,,,,,,,,,,,
FisherGroup,JUSTIN,1,FISHER (1),TRAINERTYPE_NORMAL,1,7,TENTACOOL,,,,,,,,,,,,,,
FisherGroup,RALPH,1,FISHER (2),TRAINERTYPE_NORMAL,1,8,GOLDEEN,,,,,,,,,,,,,,
FisherGroup,ARNOLD,1,FISHER (3),TRAINERTYPE_NORMAL,1,61,LANTURN,,,,,,,,,,,,,,
FisherGroup,ARNOLD,1,FISHER (3),TRAINERTYPE_NORMAL,2,61,QUAGSIRE,,,,,,,,,,,,,,
FisherGroup,KYLE,1,FISHER (4),TRAINERTYPE_NORMAL,1,58,SEAKING,,,,,,,,,,,,,,
FisherGroup,KYLE,1,FISHER (4),TRAINERTYPE_NORMAL,2,58,POLIWHIRL,,,,,,,,,,,,,,
FisherGroup,KYLE,1,FISHER (4),TRAINERTYPE_NORMAL,3,59,SEAKING,,,,,,,,,,,,,,
FisherGroup,HENRY,1,FISHER (5),TRAINERTYPE_NORMAL,1,7,MARILL,,,,,,,,,,,,,,
FisherGroup,HENRY,1,FISHER (5),TRAINERTYPE_NORMAL,2,7,POLIWAG,,,,,,,,,,,,,,
FisherGroup,MARVIN,1,FISHER (6),TRAINERTYPE_NORMAL,1,25,GYARADOS,,,,,,,,,,,,,,
FisherGroup,MARVIN,1,FISHER (6),TRAINERTYPE_NORMAL,2,25,GYARADOS,,,,,,,,,,,,,,
FisherGroup,TULLY,1,FISHER (7),TRAINERTYPE_NORMAL,1,24,QWILFISH,,,,,,,,,,,,,,
FisherGroup,ANDRE,1,FISHER (8),TRAINERTYPE_NORMAL,1,27,GYARADOS,,,,,,,,,,,,,,
FisherGroup,RAYMOND,1,FISHER (9),TRAINERTYPE_NORMAL,1,28,VAPOREON,,,,,,,,,,,,,,
FisherGroup,WILTON,1,FISHER (10),TRAINERTYPE_NORMAL,1,38,QWILFISH,,,,,,,,,,,,,,
FisherGroup,WILTON,1,FISHER (10),TRAINERTYPE_NORMAL,2,36,OCTILLERY,,,,,,,,,,,,,,
FisherGroup,WILTON,1,FISHER (10),TRAINERTYPE_NORMAL,3,36,SEAKING,,,,,,,,,,,,,,
FisherGroup,EDGAR,1,FISHER (11),TRAINERTYPE_MOVES,1,38,OCTILLERY,,LOCK_ON,PSYBEAM,AURORA_BEAM,BUBBLEBEAM,,,,,,,,,
FisherGroup,EDGAR,1,FISHER (11),TRAINERTYPE_MOVES,2,36,GYARADOS,,SURF,DRAGON_RAGE,LEER,TWISTER,,,,,,,,,
